Secteur,Nom,Date création,Adresse,Code postal,Ville,Département,Téléphone,Email,Site web,SIREN,NAF
Soins de beauté / esthétique,OPHELIE BESSON (L'INSTITUT DE LILIE),2019-09-30,82 AVENUE GEORGES GUYNEMER 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,877798074,96.02B
Coiffure,ELISABETH ROUSSEL,2019-09-27,212 AVENUE MARECHAL JOFFRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,877988626,96.02A
Soins de beauté / esthétique,MARIA DE LOS ANGELES HIERREZUELO,2019-09-15,4 RUE AMBROISE CROIZAT 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,853910263,96.02B
Coiffure,SEBASTIEN QUESNEL,2019-09-06,RESIDENCE RODIN BAT J 1 IMPASSE GUSTAVE VIOLET 66270 LE SOLER,66270,LE SOLER,66,,,,853690329,96.02A
"Entretien corporel (spa, hammam...)",LE RITUEL (LE RITUEL),2019-09-02,5 RUE MICHELET 66190 COLLIOURE,66190,COLLIOURE,66,,,,877742759,96.04Z
Coiffure,PREMIUM BARBER,2019-09-01,1 PLACE DU BEFFROI 66350 TOULOUGES,66350,TOULOUGES,66,,,,854060118,96.02A
"Entretien corporel (spa, hammam...)",IMANE EL MEZOUAGHI,2019-08-13,81 RUE LOMBARD 34130 LANSARGUES,34130,LANSARGUES,34,,,,878017896,96.04Z
Coiffure,JEAN FRANCOIS JAMMES (CHEZ LE COIFFEUR.  JFJ),2019-08-01,3 PLACE DE L’EGLISE 66600 PEYRESTORTES,66600,PEYRESTORTES,66,,,,852299668,96.02A
Soins de beauté / esthétique,MYRIAM LOPEZ (HOFFMANN) (SECRET DES REINES INSTITUT),2019-08-01,16 RUE JEAN BAPTISTE POQUELIN 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,853638989,96.02B
Soins de beauté / esthétique,CAMILLE MAZA,2019-08-01,51 RUE DES ECOLES 66160 LE BOULOU,66160,LE BOULOU,66,,,,852733211,96.02B
Soins de beauté / esthétique,MIA BEAUTY (MIA BEAUTY),2019-08-01,100 AVENUE LOUIS TORCATIS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,852833102,96.02B
Soins de beauté / esthétique,IREN DEMIR (ISG BEAUTY),2019-07-30,12 RUE DU DOCTEUR LEON ROUANET 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,852857929,96.02B
Coiffure,AMANDA SOUZA PERRUCHO (AMANDA COIFFURE),2019-07-19,14 ROUTE NATIONALE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,852683978,96.02A
Coiffure,BRAHIM BENAMAR (BB DYNASTY),2019-07-11,17 RUE DES EMBRUNS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,852396456,96.02A
Coiffure,ANNIE FARRAN (CADIZ) (ANNIE ARGELES COIFFURE),2019-07-01,5 B IMPASSE DU CAPCIR 66300 THUIR,66300,THUIR,66,,,,851285296,96.02A
Coiffure,YOHANN HERVE,2019-07-01,3 RUE D'ANDORRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,852359512,96.02A
Soins de beauté / esthétique,MANON THIBAUT (INSTITUT MANON),2019-07-01,COMPLEXE MEGA CASTILLET- RDC RTE D'ARGELES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,851117838,96.02B
Soins de beauté / esthétique,MARIE LAURE TORRES,2019-06-17,3 IMPASSE DE LA MARNE 66350 TOULOUGES,66350,TOULOUGES,66,,,,851646539,96.02B
Coiffure,ANAIS GALOT (LEGUERY),2019-06-13,12 T AVENUE DE CATALOGNE 66600 SALSES-LE-CHATEAU,66600,SALSES-LE-CHATEAU,66,,,,850725235,96.02A
Coiffure,MARYSE GIL (IZERN) (MARYSE - COIFFURE),2019-06-01,67 CHEMIN DE L’ETANG LONG 66380 PIA,66380,PIA,66,,,,850875261,96.02A
Soins de beauté / esthétique,MARLENE JAVELAS,2019-06-01,10 CAMI DE SALLAGOSA 66800 ERR,66800,ERR,66,,,,850837576,96.02B
"Entretien corporel (spa, hammam...)",LAURE SERRES,2019-06-01,7 AVENUE DU LANGUEDOC 66440 TORREILLES,66440,TORREILLES,66,,,,850941329,96.04Z
Coiffure,AISSA TAMOUHA EL KARROUCHI,2019-05-15,30 BOULEVARD DOCTEUR JOSEPH DENOYES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,850632282,96.02A
Coiffure,CECILIA CORGOL,2019-05-01,RESIDENCE AMELIE CRS PALMAROLE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,851437061,96.02A
Coiffure,ANAIS FERRIS,2019-04-02,65 T RUE VOLTAIRE 66390 BAIXAS,66390,BAIXAS,66,,,,849669379,96.02A
Soins de beauté / esthétique,ALISON SZCZEPANIAK,2019-04-01,39 AVENUE DE RODEZ 81400 CARMAUX,81400,CARMAUX,81,,,,849210679,96.02B
Soins de beauté / esthétique,ELISE LOURDIN,2019-04-01,LOG B28 1 RUE DES POURPIERS 66570 SAINT-NAZAIRE,66570,SAINT-NAZAIRE,66,,,,849490909,96.02B
"Entretien corporel (spa, hammam...)",OKSANA KOLESNYK (KOVALCHUK),2019-03-05,1 ETAGE 22 RUE BAPTISTE PAMS 66150 ARLES-SUR-TECH,66150,ARLES-SUR-TECH,66,,,,848970919,96.04Z
Coiffure,CHARLENE PLA (HAIR'VANA),2019-02-26,34 RUE CHARLES BAUDELAIRE 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,849560685,96.02A
Coiffure,COIFFECOP (COIFF & CO),2019-02-20,22 AVENUE DE GERONE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,848450847,96.02A
"Entretien corporel (spa, hammam...)",ANNIE DAFRE,2019-02-04,19 B RUE JEAN JAURES 66600 RIVESALTES,66600,RIVESALTES,66,,,,848032231,96.04Z
Soins de beauté / esthétique,LISA SAINT-VIGNES,2019-02-02,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],PERPIGNAN,66,,,,847982675,96.02B
Coiffure,LAURA FAUCON (O NOUVEL'HOMME),2019-02-01,PLACE DE LA VICTOIRE 66160 LE BOULOU,66160,LE BOULOU,66,,,,848318457,96.02A
Soins de beauté / esthétique,AUDREY JOREAU (AJ MAKEUP ARTIST),2019-01-22,4 COUR DANIELLE CASANOVA 66330 CABESTANY,66330,CABESTANY,66,,,,847609526,96.02B
Soins de beauté / esthétique,GOHAR MKRTCHIAN,2019-01-14,BATIMENT 2 VILLAS ESTEL 74 B AV DOCTEUR ALBERT SCHWEITZER 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,844681569,96.02B
Soins de beauté / esthétique,ISABELLE BLANC (MICHOUX) (OSER S'AIMER),2019-01-01,61 RUE VAN GOGH 66600 RIVESALTES,66600,RIVESALTES,66,,,,844720748,96.02B
Coiffure,MG 4 (AGAPI),2018-12-21,CENTRE COMMERCIAL CARREFOUR ROUTE DE VALRAS 34410 SERIGNAN,34410,SERIGNAN,34,,,,844933150,96.02A
Soins de beauté / esthétique,LOLA GERVAIS (SANCHEZ),2018-12-01,19 RUE DU MERLOT 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,844298562,96.02B
"Entretien corporel (spa, hammam...)",ASIA TAO M.G (ASIA TAO M.G),2018-12-01,6 RUE ARISTIDE BERGES 66330 CABESTANY,66330,CABESTANY,66,,,,843877838,96.04Z
"Entretien corporel (spa, hammam...)",LAURENCE BRIET (DUTAILLY),2018-11-19,VALLEE HEUREUSE 25 RUE DELS CASTANYERS 66690 SOREDE,66690,SOREDE,66,,,,844052068,96.04Z
Soins de beauté / esthétique,CHARLOTTE LOREGGIA,2018-11-15,11 RUE VICTOR LOUIS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,845171602,96.02B
Soins de beauté / esthétique,STYL ESTHETIK,2018-11-08,LIEU DIT LES FOURNILS ROUTE DEPARTEMENTALE 900 66450 POLLESTRES,66450,POLLESTRES,66,,,,844048231,96.02B
"Entretien corporel (spa, hammam...)",SOMTHAWIN PHUTBURI,2018-11-05,GALERIE RIVE GAUCHE 29 QUAI SEBASTIEN VAUBAN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,845349323,96.04Z
"Entretien corporel (spa, hammam...)",GAELLE REVILLON,2018-10-15,19 BOULEVARD MARECHAL JOFFRE 66170 MILLAS,66170,MILLAS,66,,,,842924417,96.04Z
Coiffure,ILIES RAKII,2018-10-12,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],PERPIGNAN,66,,,,842876831,96.02A
Soins de beauté / esthétique,EVAROSALIA,2018-10-12,64 AVENUE DE PRADES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,843063082,96.02B
Soins de beauté / esthétique,E SENS,2018-10-12,11 PLACE DE LA REVOLUTION FRANCAISE 66330 CABESTANY,66330,CABESTANY,66,,,,843063108,96.02B
Coiffure,SINDY LIEBAULT (SINDY ELEGANCE),2018-10-08,4 PLACE DE LA REPUBLIQUE 66530 CLAIRA,66530,CLAIRA,66,,,,844166629,96.02A
Soins de beauté / esthétique,ANGELIQUE IGLESIAS (LAURE) (NAILS ANGELS),2018-10-08,1 RUE RAYMOND VII 11510 FITOU,11510,FITOU,11,,,,843050329,96.02B
Soins de beauté / esthétique,KAMILIA KASSOURI (DERMO'K),2018-10-01,58 BOULEVARD ARISTIDE BRIAND 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,842340697,96.02B
"Entretien corporel (spa, hammam...)",JESSICA MOURAY (BEAUTESICA),2018-10-01,19 RUE SIMONE VEIL 66160 LE BOULOU,66160,LE BOULOU,66,,,,842709792,96.04Z
"Entretien corporel (spa, hammam...)",SANDRINE HEYRAUD,2018-09-24,8 AVENUE DE CARAMANY 66720 RASIGUERES,66720,RASIGUERES,66,,,,842158412,96.04Z
Coiffure,NADIA BOUALAOUI (BEN AMOUR) (BARBER BYE SIDI),2018-09-20,21 BOULEVARD DES PYRENEES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,842081838,96.02A
Coiffure,HARMONIA MEA,2018-09-11,22 RUE DES TROIS-JOURNEES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,842265456,96.02A
Soins de beauté / esthétique,NATHALIE DENAT (MASSOL),2018-09-01,14 RUE CHARLES GRANDO 66200 ELNE,66200,ELNE,66,,,,841836935,96.02B
"Entretien corporel (spa, hammam...)",CHARLINE PAJOT (CHARLINE PAJOT),2018-09-01,AVICENNE 22 RUE IBN SINAI DIT AVICENNE 66330 CABESTANY,66330,CABESTANY,66,,,,842187940,96.04Z
Soins de beauté / esthétique,STEPHANIE WEST (SOUARES),2018-08-14,8 RUE ROGER MAURESO 66680 CANOHES,66680,CANOHES,66,,,,841760911,96.02B
Soins de beauté / esthétique,CORALIE FLORET,2018-08-13,29 AVENUE DE PAVIOT 38500 VOIRON,38500,VOIRON,38,,,,841552508,96.02B
Coiffure,AURELIE CORCOY,2018-08-01,5 IMPASSE DES ROSEAUX 66170 MILLAS,66170,MILLAS,66,,,,840942262,96.02A
Soins de beauté / esthétique,TAMARA ROVIRA (NAILS BY TAM),2018-07-26,17 AVENUE DES FLAMANTS ROSES 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,841564826,96.02B
Coiffure,J.N.E.,2018-07-10,47 B AVENUE MARECHAL FOCH 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,840978886,96.02A
Soins de beauté / esthétique,SACHA CAVALIERE,2018-06-01,RES AMIRAL II 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,840342927,96.02B
Soins de beauté / esthétique,CLEMENCE TERRADO,2018-05-15,6 RUE DU SOUVENIR 66300 THUIR,66300,THUIR,66,,,,839063617,96.02B
Soins de beauté / esthétique,CLAIRE POYET (THOMAS) (DUBOUTDESDOIGTS),2018-05-02,21 RUE DE LA CAPEILLE 66740 MONTESQUIEU-DES-ALBERES,66740,MONTESQUIEU-DES-ALBERES,66,,,,839316759,96.02B
Coiffure,LOFT COIFFURE (LOFT 85) (LOFT 85),2018-05-01,118 AVENUE JEAN JAURES 66170 MILLAS,66170,MILLAS,66,,,,839193059,96.02A
Soins de beauté / esthétique,LOFT ESTHETIQUE (LOFT 85) (LOFT 85),2018-05-01,118 AVENUE JEAN JAURES 66170 MILLAS,66170,MILLAS,66,,,,839331774,96.02B
Soins de beauté / esthétique,MELANIE GLORY,2018-04-20,5 BOULEVARD ARISTIDE MAILLOL 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,839102001,96.02B
"Entretien corporel (spa, hammam...)",RAPHAELLE PICHEL (ECHINACEE MASSAGE BIEN ETRE),2018-04-15,34 AVENUE SAINT SATURNIN 66820 VERNET-LES-BAINS,66820,VERNET-LES-BAINS,66,,,,838980969,96.04Z
"Entretien corporel (spa, hammam...)",SUPHAWADEE DESNOYERS (CHAISUWAN),2018-04-06,15 RUE DES ROSEAUX 66690 SAINT-ANDRE,66690,SAINT-ANDRE,66,,,,839915303,96.04Z
Coiffure,LOTFI YAHIAOUI (POUR LUI PAR L),2018-04-04,19 RUE SAINTE CROIX 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,838665974,96.02A
Soins de beauté / esthétique,SONIA BLOSSER (DOUCEUR DE LENA),2018-04-04,3 RUE DES ALPES 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,838664423,96.02B
Coiffure,MAXILENTE,2018-04-03,12 GRAND RUE 34630 SAINT-THIBERY,34630,SAINT-THIBERY,34,,,,838116358,96.02A
"Entretien corporel (spa, hammam...)",ISABELLE TESSIER,2018-04-02,7 RUE CARNOT 66500 PRADES,66500,PRADES,66,,,,838792737,96.04Z
Soins de beauté / esthétique,SARAH PERRIAULT (MAISON BEAUTE BY S),2018-04-01,19 AVENUE DES FLAMANTS ROSES 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,839199924,96.02B
"Entretien corporel (spa, hammam...)",CORINNE RATTE (URBANO),2018-03-15,9 PLACE DE LA REPUBLIQUE 66400 CERET,66400,CERET,66,,,,837932441,96.04Z
Coiffure,L'ATELIER SALON DE COIFFURE,2018-02-01,44 RUE PIERRE SEMARD 66270 LE SOLER,66270,LE SOLER,66,,,,834854069,96.02A
Soins de beauté / esthétique,INSTITUT JUDITH,2018-02-01,49 AVENUE MARECHAL FOCH 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,835087933,96.02B
Soins de beauté / esthétique,CARPE DIEM,2018-01-22,ZAI LES AIGUES VIVES 2 AVENUE MARIE CURIE 66200 ELNE,66200,ELNE,66,,,,835368309,96.02B
"Entretien corporel (spa, hammam...)",ANGELIQUE GARCIA,2018-01-18,VILLA 3 6 CHEMIN SAINT JULIEN 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,834789240,96.04Z
"Entretien corporel (spa, hammam...)",ARMELLE HUBER,2018-01-17,13 B RUE MICHEL SARDA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,835146093,96.04Z
Soins de beauté / esthétique,DOROTA PELLOWSKA,2018-01-08,RESIDENCE DE LA TET 17 IMPASSE DE LA SOURCE 66210 LA CABANASSE,66210,LA CABANASSE,66,,,,834797912,96.02B
Coiffure,SANDRINE DE SOUSA FERNANDES (FONDINHO),2018-01-04,9 RUE GABRIEL PERI 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,835246919,96.02A
Coiffure,L'ETOILE COIFFURE (L'ETOILE COIFFURE),2018-01-02,25 AVENUE GILBERT BRUTUS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,837940394,96.02A
Soins de beauté / esthétique,GWENDOLINE GIL (638 LE SHOP BYGWEN),2018-01-01,1 RUE LOUIS NOGUERES 66200 ALENYA,66200,ALENYA,66,,,,837979376,96.02B
Soins de beauté / esthétique,SUPANNEE BRILLARD (MITPHAT),2017-12-01,64 RUE MAL FOCH 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,833570674,96.02B
"Entretien corporel (spa, hammam...)",COSY FIT,2017-11-15,BERGERIE LAS GARDIS 66600 OPOUL-PERILLOS,66600,OPOUL-PERILLOS,66,,,,833538176,96.04Z
Soins de beauté / esthétique,CAMILLE RULL,2017-11-07,4 RUE SAINT SEBASTIEN 66650 BANYULS-SUR-MER,66650,BANYULS-SUR-MER,66,,,,833334006,96.02B
Coiffure,AURELIE LEROY,2017-11-06,5 PL MAJOR 66320 RODES,66320,RODES,66,,,,832495360,96.02A
"Entretien corporel (spa, hammam...)",MARTINE GAMEZ,2017-11-01,58 RUE LOUIS BLANC 66660 PORT-VENDRES,66660,PORT-VENDRES,66,,,,832700546,96.04Z
Coiffure,L'ATELIER 77,2017-10-17,23 RUE REMPART-VILLENEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,833209448,96.02A
Soins de beauté / esthétique,KAROLINA VALVERDE (RACZKO),2017-10-16,28 B AVENUE DES GUINGUETTES 66760 BOURG-MADAME,66760,BOURG-MADAME,66,,,,833020175,96.02B
Coiffure,RE-NOUVEAU,2017-10-04,2 RUE PORTE-D'ASSAUT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,832364756,96.02A
"Entretien corporel (spa, hammam...)",ARNAUD LEBRETON,2017-09-19,8 RUE VAN GOGH 66600 RIVESALTES,66600,RIVESALTES,66,,,,832212450,96.04Z
Soins de beauté / esthétique,ADELINE DUBUS (GUERIN),2017-09-01,10 IMPASSE PEP VENTURA 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,831806740,96.02B
Soins de beauté / esthétique,JUSTINE FAJAL,2017-09-01,NATUROPOLE BATIMENT J 3 BOULEVARD DE CLAIRFONT 66350 TOULOUGES,66350,TOULOUGES,66,,,,832268981,96.02B
Coiffure,EL BEAUTY,2017-08-31,11 ROUTE NATIONALE 66480 MAUREILLAS-LAS-ILLAS,66480,MAUREILLAS-LAS-ILLAS,66,,,,832296248,96.02A
Coiffure,MAISON K,2017-08-24,8 RUE DU CENTRE 66200 LATOUR-BAS-ELNE,66200,LATOUR-BAS-ELNE,66,,,,831611090,96.02A
Soins de beauté / esthétique,KITTYCIA,2017-08-02,RESIDENCE PLEIN SUD 5 IMPASSE BALCONS DU FRONT DE MER 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,831646021,96.02B
Coiffure,LA BARBE DE PAPA SUD,2017-07-31,BAT.A 3 BOULEVARD DE CLAIRFONT 66350 TOULOUGES,66350,TOULOUGES,66,,,,831266036,96.02A
"Entretien corporel (spa, hammam...)",VIRGINIE IZQUIERDO,2017-07-15,3 RUE DE LA CLOSE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,830946620,96.04Z
Coiffure,NG,2017-07-05,19 RUE ALFRED EISENSTAEDT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,830706925,96.02A
Coiffure,SABRINA BONZOMS (PUJOL),2017-07-04,LOTISSEMENT L'AGOUILLE 27 RUE PIERRE MENDES FRANCE 66310 ESTAGEL,66310,ESTAGEL,66,,,,830685038,96.02A
Coiffure,YOKUN,2017-07-01,36 RUE LLUCIA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,830421855,96.02A
Soins de beauté / esthétique,LAURA SANCHEZ ROLLIN (ROLLIN),2017-07-01,20 RUE DU POUMAL 66200 LATOUR-BAS-ELNE,66200,LATOUR-BAS-ELNE,66,,,,830661435,96.02B
"Entretien corporel (spa, hammam...)",ASTRID BOSQUET,2017-07-01,6 RUE NEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,829629377,96.04Z
Soins de beauté / esthétique,CYNTHIA FRUITET (KATNAILS),2017-06-01,6 RUE ANTONI GAUDI 66270 LE SOLER,66270,LE SOLER,66,,,,830534152,96.02B
Soins de beauté / esthétique,LUDIVINE HORR (CORPS ET AMES),2017-06-01,6 RUE MARECHAL LECLERC 66220 SAINT-PAUL-DE-FENOUILLET,66220,SAINT-PAUL-DE-FENOUILLET,66,,,,829923846,96.02B
"Entretien corporel (spa, hammam...)",JESSICA DUMONTIER (JESSICA DUMONTIER),2017-06-01,2 RUE DU TORRENT 66760 BOURG-MADAME,66760,BOURG-MADAME,66,,,,830485082,96.04Z
Coiffure,LA BARBE DE PAPA OUEST,2017-05-17,BAT A 3 BOULEVARD DE CLAIRFONT 66350 TOULOUGES,66350,TOULOUGES,66,,,,829734961,96.02A
Soins de beauté / esthétique,MUSE (LBB),2017-05-12,ZAE TECNOSUD 280 RUE JAMES WATT 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,829232933,96.02B
Coiffure,CAMILLE COSTE (GUILLAMET),2017-05-02,17 RUE VALENTIN MAGNAN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,828822247,96.02A
Coiffure,IBAN CONCEPT,2017-04-21,26 RUE PAUL MASSOT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,829788785,96.02A
Coiffure,MARTIAL CYRIAQUE (OTAKU BARBER SHOP),2017-04-20,9 RUE DE MAHOU 66500 PRADES,66500,PRADES,66,,,,829265768,96.02A
Soins de beauté / esthétique,BEAUTY SALON PERPIGNAN (YOU & BEAUTY) (YOU & BEAUTY),2017-04-15,235 AVENUE D'ESPAGNE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,828936328,96.02B
Soins de beauté / esthétique,CELINE CALDERON,2017-04-11,5 RUE DU POUGERAULT 66300 TROUILLAS,66300,TROUILLAS,66,,,,828972273,96.02B
Soins de beauté / esthétique,SOMYA BOURASS,2017-04-03,40 RUE DES OISEAUX 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,828637454,96.02B
Soins de beauté / esthétique,MACILE,2017-03-01,12 B RUE DES JOTGLARS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,827960634,96.02B
Soins de beauté / esthétique,INES POITTEVIN,2017-03-01,29 AVENUE PASTEUR 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,829176668,96.02B
"Entretien corporel (spa, hammam...)",SABRINA LAFFONT (MARTINS) (LAFFONT SABRINA),2017-02-14,31 RUE DE LA BARRE DE FER 66380 PIA,66380,PIA,66,,,,827721713,96.04Z
"Entretien corporel (spa, hammam...)",MARYLENE PREAU (PORT),2017-02-10,LE VILLAGE 66300 MONTAURIOL,66300,MONTAURIOL,66,,,,827634858,96.04Z
Coiffure,BEATRICE LAGARDE (MORFAUX),2017-02-01,3 BOULEVARD DU PORT 66420 LE BARCARES,66420,LE BARCARES,66,,,,825181894,96.02A
Coiffure,CECILIA ROSET (TESSONNEAU) (CECILIA COIFFURE),2017-01-25,7 RUE DU ROUSSILLON 66300 PONTEILLA,66300,PONTEILLA,66,,,,827761610,96.02A
"Entretien corporel (spa, hammam...)",DOUCEUR DE L'ETRE,2017-01-18,APT 18 6 RUE DES TRABUCAYRES 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,825405533,96.04Z
Soins de beauté / esthétique,ALICIA VERDIA MARTIN,2017-01-04,23 RUE ETIENNE LOUIS BOULLEE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,824734024,96.02B
Soins de beauté / esthétique,LAETITIA ESQUERRE,2017-01-02,5 IMPASSE DE LA LAVANDE 66500 PRADES,66500,PRADES,66,,,,824120935,96.02B
Soins de beauté / esthétique,ALEXANDRA SALOMON,2017-01-02,9 QUAI DE HANOVRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,824157846,96.02B
Coiffure,BARBER DOLLS,2017-01-01,ZAC POLYGONE NORD 1455 AVENUE DU LANGUEDOC 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,824137202,96.02A
Soins de beauté / esthétique,TIFANNY DUSAPIN,2017-01-01,PORTE 105 11 AVENUE DE BOMPAS 66380 PIA,66380,PIA,66,,,,824444707,96.02B
Coiffure,MG2,2016-12-28,CENTRE COMMERCIAL POLYGONE BEZIERS AVENUE DU PRESIDENT WILSON 34500 BEZIERS,34500,BEZIERS,34,,,,824614614,96.02A
Coiffure,STEVE CROISSANT (CROISSANT STEVE),2016-12-21,32 AVENUE DES SAPINS 10800 SAINT-JULIEN-LES-VILLAS,10800,SAINT-JULIEN-LES-VILLAS,10,,,,823846704,96.02A
Coiffure,F.C COIFFURE,2016-12-09,800 ROUTE DE SAINT-JEAN OULRICH 66400 CERET,66400,CERET,66,,,,824354260,96.02A
Coiffure,JOELLE JOURDA,2016-12-01,40 AVENUE LOUIS TORCATIS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,824722813,96.02A
"Entretien corporel (spa, hammam...)",BENESOINS,2016-12-01,418 AVENUE DU BELVEDERE 34980 SAINT-CLEMENT-DE-RIVIERE,34980,SAINT-CLEMENT-DE-RIVIERE,34,,,,824584973,96.04Z
"Entretien corporel (spa, hammam...)",CYNTHIA AMAURY (MELLOUK),2016-11-01,6 IMPASSE DE LA COULOUMINE 66680 CANOHES,66680,CANOHES,66,,,,823277959,96.04Z
"Entretien corporel (spa, hammam...)",VLADIMIR SIAUGUES,2016-09-12,24 AVENUE XAVIER LLOBERES 66600 SALSES-LE-CHATEAU,66600,SALSES-LE-CHATEAU,66,,,,822267860,96.04Z
Soins de beauté / esthétique,ROSELYNE BOUFFARD (VANDENELSKEN),2016-07-12,9 IMPASSE LE CLOS DES PINS 66300 BANYULS-DELS-ASPRES,66300,BANYULS-DELS-ASPRES,66,,,,821444106,96.02B
"Entretien corporel (spa, hammam...)",CORALIE NOEL HUERT (SOIN DE L'AME),2016-07-01,CHEMIN DE LOS MASOS 17 CHEMIN DE LOS MASOS 66500 PRADES,66500,PRADES,66,,,,820943538,96.04Z
Coiffure,ELODIE CAMPDORAS (COIFF ET STYL),2016-06-17,12 CARRER DE L'HERBILL 66300 LLUPIA,66300,LLUPIA,66,,,,821245768,96.02A
Coiffure,HSB,2016-06-15,5 QUAI FRANCOIS BATLLO 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,821173887,96.02A
"Entretien corporel (spa, hammam...)",NAMASTE,2016-06-15,LA CARRERADE RUE DE FORCA REAL 66550 CORNEILLA-LA-RIVIERE,66550,CORNEILLA-LA-RIVIERE,66,,,,823009717,96.04Z
Soins de beauté / esthétique,AURELIA GARCIA,2016-06-14,1ER ETAGE 3 RUE DU POIDS DE LA FARINE 66500 PRADES,66500,PRADES,66,,,,821013661,96.02B
Soins de beauté / esthétique,FLORENCE LELOIR,2016-06-02,RES LES ASPRES BAT D ETG1 APPT 97 AV PIERRE ET JOSEPH MACH 66300 THUIR,66300,THUIR,66,,,,820052751,96.02B
Soins de beauté / esthétique,GERALDINE CASTANY (CASTANY GERALDINE),2016-06-01,10 RUE JULES PAMS 66660 PORT-VENDRES,66660,PORT-VENDRES,66,,,,820736106,96.02B
Soins de beauté / esthétique,SABRINA GOUTTA (VENUS BEAUTE INSTITUT),2016-05-12,30 AVENUE CASTELLANE 66660 PORT-VENDRES,66660,PORT-VENDRES,66,,,,820272771,96.02B
"Entretien corporel (spa, hammam...)",ALEXANDRA LAURY,2016-05-01,CHEMIN DU MAS LLINAS 66160 LE BOULOU,66160,LE BOULOU,66,,,,819660812,96.04Z
Soins de beauté / esthétique,ABC BEAUTE,2016-04-22,MONOPOLE MERCEDES 151 CHEMIN DE LA PASSIO VELLA 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,819877861,96.02B
